#### TEMPERATURA EM CUIABÁ (1961-2019) ####
# Fonte: BDMEP - INMET
# http://www.inmet.gov.br/portal/index.php?r=bdmep/bdmep

Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Temp Comp Media;Umidade Relativa Media;
83361;14/09/1961;0000;;38.9;;32.48;36.25;
83361;14/09/1961;1200;0;;26.2;;;
83361;15/09/1961;0000;;39.3;;31.6;46.5;
83361;15/09/1961;1200;0;;25;;;
83361;16/09/1961;0000;;36.2;;29.32;56;
83361;16/09/1961;1200;0;;24.5;;;
83361;17/09/1961;0000;;35.1;;27.64;62;
83361;17/09/1961;1200;0;;24.5;;;
83361;18/09/1961;0000;;34.6;;28.04;59.75;
83361;18/09/1961;1200;9.2;;22.4;;;
83361;19/09/1961;0000;;36.3;;28;58.5;
83361;19/09/1961;1200;7.6;;22.8;;;
83361;20/09/1961;0000;;38.8;;30.7;51.5;
83361;20/09/1961;1200;0;;23.8;;;
83361;21/09/1961;0000;;36.8;;29.7;49.75;
83361;21/09/1961;1200;0;;24.6;;;
83361;22/09/1961;0000;;34.2;;28.32;58.5;
83361;22/09/1961;1200;0.4;;24.3;;;
83361;23/09/1961;0000;;36.5;;28.82;59.75;
83361;23/09/1961;1200;0;;22.3;;;
83361;24/09/1961;0000;;38.2;;30.46;45.5;
83361;24/09/1961;1200;0;;24.2;;;
83361;25/09/1961;0000;;33.8;;27.8;66.75;
83361;25/09/1961;1200;2.2;;23.5;;;
83361;26/09/1961;0000;;36.8;;30.66;46.25;
83361;26/09/1961;1200;0;;24.6;;;
83361;27/09/1961;0000;;38.1;;31.9;43.25;
83361;27/09/1961;1200;0;;25.8;;;
83361;28/09/1961;0000;;39.2;;27.7;49;
83361;28/09/1961;1200;0;;23;;;
83361;29/09/1961;0000;;24.9;;19.54;49.75;
83361;29/09/1961;1200;0;;15.3;;;
83361;30/09/1961;0000;;31.9;;23.98;41.75;
83361;30/09/1961;1200;0;;15.5;;;
83361;01/10/1961;0000;;36;;26.86;47;
83361;01/10/1961;1200;0;;18.7;;;
83361;02/10/1961;0000;;36.5;;29;50;
83361;02/10/1961;1200;0;;21.5;;;
83361;03/10/1961;0000;;29.7;;26;70.5;
83361;03/10/1961;1200;0;;23.2;;;
83361;04/10/1961;0000;;35.3;;28.76;55;
83361;04/10/1961;1200;0;;22.5;;;
83361;05/10/1961;0000;;38.4;;29.22;46.5;
83361;05/10/1961;1200;0;;23.2;;;
83361;06/10/1961;0000;;37;;29.36;50.5;
83361;06/10/1961;1200;0.2;;23.5;;;
83361;07/10/1961;0000;;36.4;;30;44.25;
83361;07/10/1961;1200;0;;24;;;
83361;08/10/1961;0000;;37.6;;29.82;45.25;
83361;08/10/1961;1200;0;;24;;;
83361;09/10/1961;0000;;38.3;;31.34;45.25;
83361;09/10/1961;1200;0;;25.3;;;
83361;10/10/1961;0000;;31.8;;24.74;78;
83361;10/10/1961;1200;13.8;;20.6;;;
83361;11/10/1961;0000;;33.5;;27.64;63.25;
83361;11/10/1961;1200;0.6;;21.4;;;
83361;12/10/1961;0000;;34;;28.84;55.25;
83361;12/10/1961;1200;0;;24.7;;;
83361;13/10/1961;0000;;35.3;;29.54;55.25;
83361;13/10/1961;1200;0;;24.3;;;
83361;14/10/1961;0000;;29.9;;22.04;95.5;
83361;14/10/1961;1200;7.4;;19.3;;;
83361;15/10/1961;0000;;30;;24.78;77;
83361;15/10/1961;1200;71.3;;19.6;;;
83361;16/10/1961;0000;;33.8;;27.12;75.25;
83361;16/10/1961;1200;0;;22.8;;;
83361;17/10/1961;0000;;37.1;;28.5;64.25;
83361;17/10/1961;1200;0;;24.2;;;
83361;18/10/1961;0000;;32;;26.74;73.75;
83361;18/10/1961;1200;0;;24.2;;;
83361;19/10/1961;0000;;34.7;;27.7;71.75;
83361;19/10/1961;1200;0;;23.1;;;
83361;20/10/1961;0000;;36.5;;30.66;51.75;
83361;20/10/1961;1200;0;;24.3;;;
83361;21/10/1961;0000;;35;;26.6;83.5;
83361;21/10/1961;1200;0;;21.5;;;
83361;22/10/1961;0000;;26;;23.56;87.25;
83361;22/10/1961;1200;16.9;;21.9;;;
83361;23/10/1961;0000;;35.8;;28.62;68;
83361;23/10/1961;1200;0;;22;;;
83361;24/10/1961;0000;;36.4;;29.84;61.25;
83361;24/10/1961;1200;0;;24.3;;;
83361;25/10/1961;0000;;38.5;;30.98;53.25;
83361;25/10/1961;1200;0;;24.1;;;
83361;26/10/1961;0000;;37.6;;29.68;68.25;
83361;26/10/1961;1200;0;;24.7;;;
83361;27/10/1961;0000;;28;;24.32;94.25;
83361;27/10/1961;1200;1.6;;22.8;;;
83361;28/10/1961;0000;;34.3;;27.92;70;
83361;28/10/1961;1200;7.4;;22;;;
83361;29/10/1961;0000;;32.9;;25.98;70;
83361;29/10/1961;1200;0;;23;;;
83361;30/10/1961;0000;;33.2;;25.82;75;
83361;30/10/1961;1200;0;;23;;;
83361;31/10/1961;0000;;33.1;;26.3;73;
83361;31/10/1961;1200;14.3;;22.4;;;
83361;01/11/1961;0000;;29.2;;25.04;88.5;
83361;01/11/1961;1200;25.7;;22.4;;;
83361;02/11/1961;0000;;32.9;;26.68;70;
83361;02/11/1961;1200;2.3;;22.6;;;
83361;03/11/1961;0000;;32.6;;27.66;67;
83361;03/11/1961;1200;0;;24.4;;;
83361;04/11/1961;0000;;32.8;;27.18;65.5;
83361;04/11/1961;1200;0;;23.6;;;
83361;05/11/1961;0000;;34.6;;27.68;69.5;
83361;05/11/1961;1200;0.7;;22.9;;;
83361;06/11/1961;0000;;34;;27.06;87.5;
83361;06/11/1961;1200;0.3;;23.3;;;
83361;07/11/1961;0000;;33.2;;25.46;81.75;
83361;07/11/1961;1200;32.6;;21.9;;;
83361;08/11/1961;0000;;32.2;;27.2;73.25;
83361;08/11/1961;1200;2.2;;23.5;;;
83361;09/11/1961;0000;;35.4;;29.38;58.75;
83361;09/11/1961;1200;0;;23.2;;;
83361;10/11/1961;0000;;35.3;;28.54;69.25;
83361;10/11/1961;1200;0;;24.4;;;
83361;11/11/1961;0000;;32.2;;27.1;77.5;
83361;11/11/1961;1200;4;;23.4;;;
83361;12/11/1961;0000;;33.2;;25.8;75.75;
83361;12/11/1961;1200;1.6;;22.4;;;
83361;13/11/1961;0000;;32.2;;27.36;67.25;
83361;13/11/1961;1200;0;;22.9;;;
83361;14/11/1961;0000;;33.3;;26.68;76.75;
83361;14/11/1961;1200;0;;23.6;;;
83361;15/11/1961;0000;;32.1;;26.08;78.75;
83361;15/11/1961;1200;8.3;;21.6;;;
83361;16/11/1961;0000;;34.7;;26.8;75.5;
83361;16/11/1961;1200;0;;23.2;;;
83361;17/11/1961;0000;;36.5;;27.02;77;
83361;17/11/1961;1200;9.8;;22.4;;;
83361;18/11/1961;0000;;35.8;;27.42;76.25;
83361;18/11/1961;1200;3.3;;23.6;;;
83361;19/11/1961;0000;;33.3;;26.62;69.75;
83361;19/11/1961;1200;13.4;;22.3;;;
83361;20/11/1961;0000;;34;;28.4;65.5;
83361;20/11/1961;1200;0;;23.6;;;
83361;21/11/1961;0000;;34.6;;28.26;68.25;
83361;21/11/1961;1200;0;;24.2;;;
83361;22/11/1961;0000;;36.1;;26.76;73.5;
83361;22/11/1961;1200;0;;23;;;
83361;23/11/1961;0000;;35.6;;26.74;74.5;
83361;23/11/1961;1200;14.8;;22.3;;;
83361;24/11/1961;0000;;35.4;;27.98;70;
83361;24/11/1961;1200;17.7;;23.2;;;
83361;25/11/1961;0000;;32.9;;26.16;84.25;
83361;25/11/1961;1200;0;;23.6;;;
83361;26/11/1961;0000;;35.2;;26.66;74;
83361;26/11/1961;1200;1.4;;22.8;;;
83361;27/11/1961;0000;;32.6;;27.66;70.75;
83361;27/11/1961;1200;5.6;;23.1;;;
83361;28/11/1961;0000;;37.2;;29.76;63.5;
83361;28/11/1961;1200;0;;23.6;;;
83361;29/11/1961;0000;;36.5;;30.12;62.5;
83361;29/11/1961;1200;0;;24.8;;;
83361;30/11/1961;0000;;36.6;;29.92;59.75;
83361;30/11/1961;1200;0;;25.3;;;
83361;01/12/1961;0000;;35.3;;29.76;60;
83361;01/12/1961;1200;0;;25.5;;;
83361;02/12/1961;0000;;31.4;;26.66;75;
83361;02/12/1961;1200;0.3;;23.2;;;
83361;03/12/1961;0000;;29.7;;25.94;87;
83361;03/12/1961;1200;0;;23.5;;;
83361;04/12/1961;0000;;32.1;;27.26;78;
83361;04/12/1961;1200;0.4;;23.1;;;
83361;05/12/1961;0000;;35;;28.62;72.5;
83361;05/12/1961;1200;0;;23.1;;;
83361;06/12/1961;0000;;32.5;;27.6;73;
83361;06/12/1961;1200;2.2;;23.2;;;
83361;07/12/1961;0000;;32.5;;27.12;73.75;
83361;07/12/1961;1200;0;;23.1;;;
83361;08/12/1961;0000;;34.4;;27.46;68.5;
83361;08/12/1961;1200;0;;22.8;;;
83361;09/12/1961;0000;;32.2;;26.74;72.5;
83361;09/12/1961;1200;0;;24;;;
83361;10/12/1961;0000;;29.7;;26.76;80.75;
83361;10/12/1961;1200;0;;23;;;
83361;11/12/1961;0000;;33.4;;26.64;78.75;
83361;11/12/1961;1200;22.3;;23.1;;;
83361;12/12/1961;0000;;26.3;;23.1;92;
83361;12/12/1961;1200;9.4;;20.8;;;
83361;13/12/1961;0000;;33;;27;81.25;
83361;13/12/1961;1200;14.2;;22;;;
83361;14/12/1961;0000;;35.2;;27.9;73.5;
83361;14/12/1961;1200;17.4;;22.6;;;
83361;15/12/1961;0000;;32.6;;27.42;77;
83361;15/12/1961;1200;27.4;;23;;;
83361;16/12/1961;0000;;31.3;;26.56;69.5;
83361;16/12/1961;1200;0;;23.4;;;
83361;17/12/1961;0000;;30.7;;25.04;81.25;
83361;17/12/1961;1200;0.6;;22.3;;;
83361;18/12/1961;0000;;29.3;;25.2;78.75;
83361;18/12/1961;1200;19.4;;22.8;;;
83361;19/12/1961;0000;;29.9;;25.4;83.5;
83361;19/12/1961;1200;2.4;;23;;;
83361;20/12/1961;0000;;31.5;;26.48;75.5;
83361;20/12/1961;1200;2.3;;22.7;;;
83361;21/12/1961;0000;;33.4;;26.74;72.75;
83361;21/12/1961;1200;0;;23.2;;;
83361;22/12/1961;0000;;31.5;;26.72;71.75;
83361;22/12/1961;1200;4.4;;23.4;;;
83361;23/12/1961;0000;;34.6;;28.46;64.75;
83361;23/12/1961;1200;1.4;;23;;;
83361;24/12/1961;0000;;31.9;;26.74;77.25;
83361;24/12/1961;1200;0;;24.6;;;
83361;25/12/1961;0000;;33.1;;26.6;86;
83361;25/12/1961;1200;0.1;;24.1;;;
83361;26/12/1961;0000;;33.6;;27.72;69.75;
83361;26/12/1961;1200;1.7;;23.6;;;
83361;27/12/1961;0000;;33.4;;27.78;69.5;
83361;27/12/1961;1200;0;;23.8;;;
83361;28/12/1961;0000;;32.9;;27.24;73.5;
83361;28/12/1961;1200;0;;23.6;;;
83361;29/12/1961;0000;;32.8;;26.8;79.25;
83361;29/12/1961;1200;1.3;;24;;;
83361;30/12/1961;0000;;34.4;;27.72;73.75;
83361;30/12/1961;1200;15.2;;22.8;;;
83361;31/12/1961;0000;;32.9;;27.44;76.25;
83361;31/12/1961;1200;10.7;;24.1;;;
83361;01/01/1962;0000;;32.8;;28.04;72;
83361;01/01/1962;1200;0;;23.9;;;
83361;02/01/1962;0000;;30.9;;26.58;83.5;
83361;02/01/1962;1200;0;;24.5;;;
83361;03/01/1962;0000;;29.8;;25.36;92.5;
83361;03/01/1962;1200;3.8;;23;;;
83361;04/01/1962;0000;;31.7;;26.28;80.75;
83361;04/01/1962;1200;25;;23.2;;;
83361;05/01/1962;0000;;31.5;;26.86;80;
83361;05/01/1962;1200;0;;23.5;;;
83361;06/01/1962;0000;;34.4;;29.1;67.25;
83361;06/01/1962;1200;0.5;;24.4;;;
83361;07/01/1962;0000;;30.8;;26.1;85.25;
83361;07/01/1962;1200;40;;22.6;;;
83361;08/01/1962;0000;;29.2;;24.68;89.75;
83361;08/01/1962;1200;31.9;;22.1;;;
83361;09/01/1962;0000;;32.9;;27.08;80.25;
83361;09/01/1962;1200;0.5;;23.2;;;
83361;10/01/1962;0000;;32.4;;26.68;82.25;
83361;10/01/1962;1200;2.6;;23.5;;;
83361;11/01/1962;0000;;32.1;;27;75;
83361;11/01/1962;1200;2.3;;23.4;;;
83361;12/01/1962;0000;;32;;25.44;85;
83361;12/01/1962;1200;1.1;;22.8;;;
83361;13/01/1962;0000;;31;;26.1;77.75;
83361;13/01/1962;1200;14;;22.2;;;
83361;14/01/1962;0000;;27.8;;25.72;82;
83361;14/01/1962;1200;0;;23.7;;;
83361;15/01/1962;0000;;30;;25.32;81.75;
83361;15/01/1962;1200;0;;23;;;
83361;16/01/1962;0000;;25;;22.76;92.5;
83361;16/01/1962;1200;23.2;;20.3;;;
83361;17/01/1962;0000;;31.6;;26.38;77;
83361;17/01/1962;1200;3.3;;21.4;;;
83361;18/01/1962;0000;;27.5;;24.72;92.25;
83361;18/01/1962;1200;0.8;;23.6;;;
83361;19/01/1962;0000;;32;;25.7;84.5;
83361;19/01/1962;1200;3.5;;23;;;
83361;20/01/1962;0000;;28.2;;25.06;95;
83361;20/01/1962;1200;28.9;;23;;;
83361;21/01/1962;0000;;31.8;;26.44;77.5;
83361;21/01/1962;1200;15.4;;22.8;;;
83361;22/01/1962;0000;;32.8;;27.6;72;
83361;22/01/1962;1200;0;;23.5;;;
83361;23/01/1962;0000;;33.8;;28.54;67;
83361;23/01/1962;1200;0;;24.6;;;
83361;24/01/1962;0000;;33.1;;26.02;83.25;
83361;24/01/1962;1200;0.4;;22.7;;;
83361;25/01/1962;0000;;32.1;;26.34;82;
83361;25/01/1962;1200;33.1;;22.6;;;
83361;26/01/1962;0000;;29;;25.52;88.75;
83361;26/01/1962;1200;0.6;;23.1;;;
83361;27/01/1962;0000;;31.8;;26.48;84.5;
83361;27/01/1962;1200;3.7;;23.6;;;
83361;28/01/1962;0000;;33.2;;27.64;78.5;
83361;28/01/1962;1200;0.4;;23.1;;;
83361;29/01/1962;0000;;31.9;;27.24;82.75;
83361;29/01/1962;1200;0;;24.9;;;
83361;30/01/1962;0000;;33.1;;27.6;80.25;
83361;30/01/1962;1200;0.2;;22.7;;;
83361;31/01/1962;0000;;35.9;;29.02;68.75;
83361;31/01/1962;1200;2.6;;23.7;;;
83361;01/02/1962;0000;;35.1;;28.92;66;
83361;01/02/1962;1200;0;;23.8;;;
83361;02/02/1962;0000;;34.2;;28.68;76.5;
83361;02/02/1962;1200;0;;24.7;;;
83361;03/02/1962;0000;;33.7;;28.34;74.25;
83361;03/02/1962;1200;0;;25.2;;;
83361;04/02/1962;0000;;29.9;;26.06;88.25;
83361;04/02/1962;1200;0;;24.6;;;
83361;05/02/1962;0000;;29.3;;25.06;90.25;
83361;05/02/1962;1200;0.8;;23.3;;;
83361;06/02/1962;0000;;32;;25.6;85.5;
83361;06/02/1962;1200;9;;23.1;;;
83361;07/02/1962;0000;;30.3;;25.88;84.5;
83361;07/02/1962;1200;16.3;;23.4;;;
83361;08/02/1962;0000;;33.5;;27.2;72.5;
83361;08/02/1962;1200;0;;23.3;;;
83361;09/02/1962;0000;;35.3;;27.9;67.5;
83361;09/02/1962;1200;0;;22.6;;;
83361;10/02/1962;0000;;31.1;;26.02;88.5;
83361;10/02/1962;1200;0;;23.3;;;
83361;11/02/1962;0000;;32.6;;26.96;80.25;
83361;11/02/1962;1200;9;;23.3;;;
83361;12/02/1962;0000;;34.5;;28.18;73.25;
83361;12/02/1962;1200;0;;24.1;;;
83361;13/02/1962;0000;;34.9;;27.86;77.5;
83361;13/02/1962;1200;0;;24.9;;;
83361;14/02/1962;0000;;33.3;;27.3;75.25;
83361;14/02/1962;1200;15.8;;24.2;;;
83361;15/02/1962;0000;;33.5;;26.4;76;
83361;15/02/1962;1200;10;;22;;;
83361;16/02/1962;0000;;34;;27.54;73.5;
83361;16/02/1962;1200;0.2;;23.6;;;
83361;17/02/1962;0000;;35;;27.38;77.5;
83361;17/02/1962;1200;0;;23.8;;;
83361;18/02/1962;0000;;32.9;;26.86;81;
83361;18/02/1962;1200;3.4;;23.8;;;
83361;19/02/1962;0000;;33.6;;27.16;72.5;
83361;19/02/1962;1200;0;;23.1;;;
83361;20/02/1962;0000;;35.2;;26.78;81.75;
83361;20/02/1962;1200;0;;23.8;;;
83361;21/02/1962;0000;;34.3;;28.28;71.5;
83361;21/02/1962;1200;1.1;;24;;;
83361;22/02/1962;0000;;33.7;;28.02;71;
83361;22/02/1962;1200;0.5;;24.3;;;
83361;23/02/1962;0000;;34.3;;26.98;79.25;
83361;23/02/1962;1200;0;;24.2;;;
83361;24/02/1962;0000;;32.9;;25.08;88.5;
83361;24/02/1962;1200;0.7;;22.4;;;
83361;25/02/1962;0000;;30;;24.96;88.5;
83361;25/02/1962;1200;31.8;;21.9;;;
83361;26/02/1962;0000;;29.1;;25.56;87;
83361;26/02/1962;1200;7.9;;22.9;;;
83361;27/02/1962;0000;;34.2;;25.28;84.5;
83361;27/02/1962;1200;2.9;;22;;;
83361;28/02/1962;0000;;32.5;;25.5;84;
83361;28/02/1962;1200;23.4;;21.9;;;
83361;01/03/1962;0000;;32.5;;25.9;81.5;
83361;01/03/1962;1200;30.1;;22.3;;;
83361;02/03/1962;0000;;31.6;;25.98;85.25;
83361;02/03/1962;1200;0;;23.2;;;
83361;03/03/1962;0000;;32.3;;26.2;86.5;
83361;03/03/1962;1200;4.7;;23.3;;;
83361;04/03/1962;0000;;33.4;;26.44;81.5;
83361;04/03/1962;1200;0;;23.3;;;
83361;05/03/1962;0000;;34.5;;27.4;77.5;
83361;05/03/1962;1200;0;;23.4;;;
83361;06/03/1962;0000;;35;;28;81.5;
83361;06/03/1962;1200;0;;22.9;;;
83361;07/03/1962;0000;;35.2;;28.24;73.5;
83361;07/03/1962;1200;13.7;;23.8;;;
83361;08/03/1962;0000;;29.8;;26.76;78.75;
83361;08/03/1962;1200;0;;24.3;;;
83361;09/03/1962;0000;;31.8;;27.1;73;
83361;09/03/1962;1200;0.8;;22.8;;;
83361;10/03/1962;0000;;33.3;;26.88;78.5;
83361;10/03/1962;1200;0;;24.4;;;
83361;11/03/1962;0000;;31;;25.9;78.5;
83361;11/03/1962;1200;2.2;;22.2;;;
83361;12/03/1962;0000;;31.5;;25.82;70.5;
83361;12/03/1962;1200;0;;21.7;;;
83361;13/03/1962;0000;;32.8;;26.12;64;
83361;13/03/1962;1200;0;;20.7;;;
83361;14/03/1962;0000;;33.4;;26.96;65;
83361;14/03/1962;1200;0;;21;;;
83361;15/03/1962;0000;;34;;26.96;67.5;
83361;15/03/1962;1200;0;;21.2;;;
83361;16/03/1962;0000;;33.8;;27.14;65.25;
83361;16/03/1962;1200;0;;22.1;;;
83361;17/03/1962;0000;;34.2;;27;62;
83361;17/03/1962;1200;0;;21.3;;;
83361;18/03/1962;0000;;34;;27.32;68.25;
83361;18/03/1962;1200;0;;21.6;;;
83361;19/03/1962;0000;;34.4;;28.48;72.75;
83361;19/03/1962;1200;0;;24.3;;;
83361;20/03/1962;0000;;34.2;;27.78;68.5;
83361;20/03/1962;1200;0;;22.5;;;
83361;21/03/1962;0000;;33.8;;27.94;72.75;
83361;21/03/1962;1200;0;;24.2;;;
83361;22/03/1962;0000;;33.6;;27.32;74.5;
83361;22/03/1962;1200;2.3;;23.8;;;
83361;23/03/1962;0000;;35;;27.32;74.5;
83361;23/03/1962;1200;0.4;;22.9;;;
83361;24/03/1962;0000;;32.2;;26.08;75.75;
83361;24/03/1962;1200;0;;23.2;;;
83361;25/03/1962;0000;;35.1;;27.26;69.5;
83361;25/03/1962;1200;0;;21.9;;;
83361;26/03/1962;0000;;32.6;;27;73.5;
83361;26/03/1962;1200;0;;24.4;;;
83361;27/03/1962;0000;;34.6;;28.46;64.5;
83361;27/03/1962;1200;0;;23;;;
83361;28/03/1962;0000;;35.4;;29.02;62.75;
83361;28/03/1962;1200;0;;23.1;;;
83361;29/03/1962;0000;;35.5;;27.64;74.75;
83361;29/03/1962;1200;0;;23.8;;;
83361;30/03/1962;0000;;35;;28.06;70.75;
83361;30/03/1962;1200;5.6;;23;;;
83361;31/03/1962;0000;;35.6;;28.2;72.5;
83361;31/03/1962;1200;0;;23.8;;;
83361;01/04/1962;0000;;34;;25.84;81.25;
83361;01/04/1962;1200;0;;22;;;
83361;02/04/1962;0000;;33.1;;26.94;72.25;
83361;02/04/1962;1200;25.5;;21.7;;;
83361;03/04/1962;0000;;29.6;;25.36;88.5;
83361;03/04/1962;1200;0;;23.8;;;
83361;04/04/1962;0000;;30.3;;25.42;85;
83361;04/04/1962;1200;4;;22;;;
83361;05/04/1962;0000;;34.2;;26.4;80.5;
83361;05/04/1962;1200;0;;22.6;;;
83361;06/04/1962;0000;;35.4;;27.08;72.75;
83361;06/04/1962;1200;0.4;;22.8;;;
83361;07/04/1962;0000;;33.7;;27.64;72;
83361;07/04/1962;1200;0;;23.2;;;
83361;08/04/1962;0000;;34.9;;27.26;77;
83361;08/04/1962;1200;0;;24.1;;;
83361;09/04/1962;0000;;24.7;;20.1;93;
83361;09/04/1962;1200;62;;17.7;;;
83361;10/04/1962;0000;;29.2;;22.84;76.25;
83361;10/04/1962;1200;0.4;;17.5;;;
83361;11/04/1962;0000;;32.8;;24.96;77.25;
83361;11/04/1962;1200;0;;19.7;;;
83361;12/04/1962;0000;;34.6;;27.22;74.75;
83361;12/04/1962;1200;0;;21.4;;;
83361;13/04/1962;0000;;34.7;;27.14;75.5;
83361;13/04/1962;1200;0;;22.9;;;
83361;14/04/1962;0000;;32.9;;26.58;75.25;
83361;14/04/1962;1200;0;;23.9;;;
83361;15/04/1962;0000;;34.3;;27.46;73.25;
83361;15/04/1962;1200;0;;23;;;
83361;16/04/1962;0000;;31.4;;25.86;81.5;
83361;16/04/1962;1200;0;;23.1;;;
83361;17/04/1962;0000;;31.5;;25.44;82;
83361;17/04/1962;1200;1.1;;22.6;;;
83361;18/04/1962;0000;;32.4;;26.52;78;
83361;18/04/1962;1200;0;;23;;;
83361;19/04/1962;0000;;34.6;;26.52;80.5;
83361;19/04/1962;1200;8.4;;23.2;;;
83361;20/04/1962;0000;;32.6;;26.6;79.75;
83361;20/04/1962;1200;9.2;;22.1;;;
83361;21/04/1962;0000;;33.6;;27.16;81;
83361;21/04/1962;1200;0;;22.6;;;
83361;22/04/1962;0000;;34.5;;26.46;80.5;
83361;22/04/1962;1200;2.2;;22.8;;;
83361;23/04/1962;0000;;33;;26.46;76;
83361;23/04/1962;1200;3.8;;22;;;
83361;24/04/1962;0000;;34.5;;27.22;73;
83361;24/04/1962;1200;0;;23;;;
83361;25/04/1962;0000;;35.1;;27.58;67.75;
83361;25/04/1962;1200;0;;22.9;;;
83361;26/04/1962;0000;;27;;24.24;82.75;
83361;26/04/1962;1200;0;;22.1;;;
83361;27/04/1962;0000;;29.2;;25.02;80.25;
83361;27/04/1962;1200;0;;21.8;;;
83361;28/04/1962;0000;;30.8;;26.36;78.75;
83361;28/04/1962;1200;0;;22.7;;;
83361;29/04/1962;0000;;32.9;;27.86;68;
83361;29/04/1962;1200;0;;23.3;;;
83361;30/04/1962;0000;;32.8;;26.22;82;
83361;30/04/1962;1200;0;;23.1;;;
83361;01/05/1962;0000;;33.7;;27.24;76.75;
83361;01/05/1962;1200;0.4;;22.4;;;
83361;02/05/1962;0000;;33.7;;27.82;72.5;
83361;02/05/1962;1200;0;;22.7;;;
83361;03/05/1962;0000;;32;;25.34;88;
83361;03/05/1962;1200;0.3;;22.4;;;
83361;04/05/1962;0000;;30.1;;25.06;83.25;
83361;04/05/1962;1200;10.8;;22.6;;;
83361;05/05/1962;0000;;30;;23.42;73;
83361;05/05/1962;1200;0;;18.9;;;
83361;06/05/1962;0000;;30.4;;24.02;70.75;
83361;06/05/1962;1200;0;;18.8;;;
83361;07/05/1962;0000;;31.2;;23.86;68;
83361;07/05/1962;1200;0;;18.5;;;
83361;08/05/1962;0000;;31.8;;24.04;71;
83361;08/05/1962;1200;0;;18.1;;;
83361;09/05/1962;0000;;32.8;;24.62;69.75;
83361;09/05/1962;1200;0;;18.8;;;
83361;10/05/1962;0000;;33.6;;25.68;66.5;
83361;10/05/1962;1200;0;;19.5;;;
83361;11/05/1962;0000;;31;;24.84;82;
83361;11/05/1962;1200;0;;21.8;;;
83361;12/05/1962;0000;;30.2;;24.52;74.5;
83361;12/05/1962;1200;7;;20.9;;;
83361;13/05/1962;0000;;30.6;;23.68;69.5;
83361;13/05/1962;1200;0;;18.7;;;
83361;14/05/1962;0000;;32.2;;25;70.75;
83361;14/05/1962;1200;0;;18.7;;;
83361;15/05/1962;0000;;33;;25.98;69.75;
83361;15/05/1962;1200;0;;20.4;;;
83361;16/05/1962;0000;;34;;26.96;64.75;
83361;16/05/1962;1200;0;;21.3;;;
83361;17/05/1962;0000;;34.6;;27.2;64.5;
83361;17/05/1962;1200;0;;21.2;;;
83361;18/05/1962;0000;;34.9;;27.74;62.75;
83361;18/05/1962;1200;0;;21.7;;;
83361;19/05/1962;0000;;34.6;;26.9;63.75;
83361;19/05/1962;1200;0;;21.2;;;
83361;20/05/1962;0000;;34.4;;26.44;60;
83361;20/05/1962;1200;0;;20.8;;;
83361;21/05/1962;0000;;34.2;;26.12;64.5;
83361;21/05/1962;1200;0;;20.3;;;
83361;22/05/1962;0000;;25.9;;21.74;84.25;
83361;22/05/1962;1200;0;;19.7;;;
83361;23/05/1962;0000;;30;;23.64;76;
83361;23/05/1962;1200;0;;17.7;;;
83361;24/05/1962;0000;;33.8;;25.26;66.5;
83361;24/05/1962;1200;0;;19.5;;;
83361;25/05/1962;0000;;34;;25.88;63;
83361;25/05/1962;1200;0;;19.8;;;
83361;26/05/1962;0000;;32.5;;24.64;62;
83361;26/05/1962;1200;0;;18.8;;;
83361;27/05/1962;0000;;32.9;;25.26;55.25;
83361;27/05/1962;1200;0;;18.1;;;
83361;28/05/1962;0000;;33;;24.46;69.5;
83361;28/05/1962;1200;0;;19.6;;;
83361;29/05/1962;0000;;22.5;;19.34;88.75;
83361;29/05/1962;1200;4.6;;17.5;;;
83361;30/05/1962;0000;;20.5;;15.24;74.75;
83361;30/05/1962;1200;0;;12.2;;;
83361;31/05/1962;0000;;25.6;;17.12;64;
83361;31/05/1962;1200;0;;9.8;;;
83361;01/06/1962;0000;;31.4;;22.64;60.75;
83361;01/06/1962;1200;0;;13.7;;;
83361;02/06/1962;0000;;32.1;;24.68;77.25;
83361;02/06/1962;1200;0;;21.8;;;
83361;03/06/1962;0000;;22.3;;19.76;94;
83361;03/06/1962;1200;12.1;;17.8;;;
83361;04/06/1962;0000;;26.2;;21.28;87;
83361;04/06/1962;1200;7.9;;18.4;;;
83361;05/06/1962;0000;;31.3;;24.4;78.5;
83361;05/06/1962;1200;0;;19.2;;;
83361;06/06/1962;0000;;32.6;;25.26;71.5;
83361;06/06/1962;1200;0;;20.3;;;
83361;07/06/1962;0000;;33.5;;25.56;66.5;
83361;07/06/1962;1200;0;;19.9;;;
83361;08/06/1962;0000;;33.2;;25.5;66;
83361;08/06/1962;1200;0;;19.8;;;
83361;09/06/1962;0000;;25.7;;22.18;86.25;
83361;09/06/1962;1200;0;;20;;;
83361;10/06/1962;0000;;24.6;;19.74;78.75;
83361;10/06/1962;1200;0.1;;17;;;
83361;11/06/1962;0000;;25.2;;18.32;70.5;
83361;11/06/1962;1200;0;;12.9;;;
83361;12/06/1962;0000;;26.8;;18.46;67;
83361;12/06/1962;1200;0;;12.2;;;
83361;13/06/1962;0000;;27.5;;18.94;66.75;
83361;13/06/1962;1200;0;;11.2;;;
83361;14/06/1962;0000;;28;;19.48;65.25;
83361;14/06/1962;1200;0;;12.2;;;
